"Year","npgo","mei","pink","chum","sockeye","total","shannon_neg_1","shannon","evenness","fert","pink_1_oe","pink_2_oe","seal_density","seal_abundance","mean_temp","min_mean_temp","max_mean_temp","total_rain","max_temp","win_mean_temp","win_min_mean_temp","win_max_mean_temp","win_rain","win_heat","bakun","Logging","cumul_log","cumul_footprint","time","Stock","Recruits","juvCohort","Species","sumTemp","sumRain","winTemp","winRain","freshCoho","freshSteel","freshCutt","freshDolly","freshPink","seals","oceanSalmon"
2002,1.18348869384208,0.0127619224376237,899.1522529,2566.037549,845.807622,4310.997424,-0.925395651,0.925395651,0.667531859,1,1,0,14.26010343,42295.46676,12.6813008130081,5.6,18.1,245.9,16.4536585365854,5.93,-0.2,11.9,833.4,8.43083333333333,-29.6767123287671,103600,797800,1058600,2,521,791,1239,"Dolly Varden",13.8090243902439,401.433333333333,4.89544444444445,1015.87333333333,55516.2333333333,1635.46666666667,48.8666666666667,1203.1,46628.9333333333,27.4096611446535,4195.19106632739
2003,1.72978758361749,-0.518237706284323,999.9192264,2717.268943,860.5036187,4577.691788,-0.549390064,0.549390064,0.39630116,1,0,1,14.43770471,42822.23217,12.9585365853659,5.6,17.3,302.8,16.6341463414634,4.54628099173554,-4.2,11.2,704.6,7.00247933884298,-40.2958904109589,76300,860100,1134900,2,663,677,856,"Dolly Varden",13.3650677506775,307.13,4.32618709825528,1055.79666666667,54114.6333333333,1364.96666666667,66.4333333333333,1569.43333333333,6579.03333333333,28.3822600361386,3998.02594797871
2004,1.82400363302805,-0.108180514356931,899.7455452,2803.342295,771.7955544,4474.883394,-0.610627171,0.610627171,0.440474396,1,1,0,14.05803823,41696.14139,14.0130081300813,7.7,20.5,395.1,17.9195121951219,5.18666666666667,-3.1,10.9,1089.7,7.63666666666667,-20.8825136612022,63500,915400,1198400,2,118,922,816,"Dolly Varden",12.9930894308943,226.456666666667,3.92268227731864,1066,63861.5666666667,1605.26666666667,81.3,1568.2,8194.7,28.2382287318812,4058.01104765198
2005,1.55669723764472,0.288373074690924,1240.504638,2637.159437,722.0366383,4599.700713,-1.16181544,1.16181544,0.838072687,0,0,1,13.69692126,40625.06847,13.6130081300813,9.1,16.9,427.9,17.019512195122,4.60416666666667,-0.6,10.2,906.7,7.21583333333333,-27.4904109589041,61200,962700,1259600,2,578,1515,837,"Dolly Varden",12.6227100271003,298.013333333333,3.75721486059989,779.246666666667,74453.0333333333,1817.53333333333,72.0666666666667,1675.3,5057.2,27.949609159802,4292.06671091931
2006,0.937622777272277,0.554304427795214,780.2063935,2861.715615,704.546786,4346.468795,-1.153722239,1.153722239,0.716847932,0,1,0,13.34508052,39581.50882,13.0934959349593,6.2,22.1,158.7,16.7154471544715,4.0225,-4.6,12.2,1253.9,6.37,-22.7150684931507,59100,980100,1318700,2,360,1646,1161,"Dolly Varden",12.5159620596206,253.796666666667,4.2000989729225,792.74,71669.8,2235.86666666667,51.5666666666667,2010.5,11880,27.4694671729703,4443.89396115693
2007,0.239914864122937,0.452989645205446,1211.426459,2446.773251,687.4056266,4345.605337,-1.088687464,1.088687464,0.676439554,0,0,1,13.00227771,38564.7557,12.9284552845528,6.3,18.5,304.4,16.4829268292683,3.82644628099174,-1,10,866,6.25619834710744,-27.6657534246575,73300,1011300,1392000,2,386,1445,1435,"Dolly Varden",12.6674525745257,203.213333333333,4.4568188531611,942.99,75732.5666666667,2666.33333333333,47.7333333333333,2082.16666666667,16082.0666666667,26.8037023610891,4532.68951593696
2008,-0.440603270744885,0.364145805788779,768.4915875,2238.438412,591.5215808,3598.45158,-0.533597331,0.533597331,0.485701222,0,1,0,12.66093118,37552.32189,12.2268292682927,5.9,17.6,297.3,15.490243902439,3.57666666666667,-6.6,11.5,659.6,6.28,-21.2011019283747,42500,988400,1434500,2,345,1925,1530,"Dolly Varden",12.3292682926829,256.58,3.96336707988981,1018.15,98410.3,2616.46666666667,55.8666666666667,2119.2,9743.93333333333,26.106624499703,4479.68653921469
2009,-0.617019712741749,0.204834983437294,1351.164949,2724.023299,614.3914178,4689.579666,-0.745432415,0.745432415,0.463163201,0,0,1,12.78306937,37914.58374,12.8772357723577,6.2,19.3,205.1,16.8373983739837,4.99663865546218,-2.3,9.8,946.6,7.63445378151261,-25.6493150684932,30900,960700,1465400,2,481,2114,1701,"Dolly Varden",12.2358561020036,314.826666666667,4.2625906795225,1008.53333333333,107977.966666667,2611.63333333333,65.8333333333333,2189.93333333333,41664.1,25.9135805667327,4428.95122938762
2010,0.261404359571287,-0.0523068482112211,960.9712199,2551.198329,832.8043015,4344.97385,-0.667851309,0.667851309,0.607904459,0,1,0,12.89889816,38258.13196,12.4455284552846,5.1,19.7,190.8,15.9658536585366,3.82,-3.5,12.8,922.8,6.08,-62.4547945205479,68900,956100,1534300,2,476,2033,1931,"Dolly Varden",12.72295859434,265.293333333333,4.22488888888889,798.353333333333,91886.5,2380.46666666667,71.2,1447.76666666667,105991.066666667,25.7688620655446,4235.69816695743
2011,0.95397354239604,-0.311680706673102,1288.332226,2300.582713,669.3975627,4258.312502,NA,NA,NA,0,0,1,13.0157765,38604.7931,12.1959349593496,6.2,16.4,334.4,15.2658536585366,4.09834710743802,-7.7,8.8,1147.7,6.33553719008264,-32.3150684931507,32800,928600,1567100,2,563,2212,2025,"Dolly Varden",13.3782233773157,229.586666666667,4.62058448117539,784.126666666667,87098.9,1554.23333333333,69.0666666666667,329.2,389604.833333333,25.8002084471287,4140.38445391007
2012,1.16529211662195,-0.227310272258911,932.7828633,2445.494863,625.9456164,4004.223343,NA,NA,NA,0,NA,NA,13.13371388,38954.59538,12.2024390243902,5.7,17.6,297.4,15.7471544715447,4.5025,-0.4,11.2,859.6,6.64333333333333,-34.8306010928962,1700,876100,1568800,2,840,2292,2120,"Dolly Varden",13.5759620596206,218.806666666667,5.09193817995051,845.396666666667,102877.75,747.75,51.7,77.9,430163.333333333,26.0003345222772,4137.02114804191
2013,1.00305508348746,-0.0925718783640264,1181.955161,2667.210333,601.119332,4450.284825,NA,NA,NA,0,NA,NA,13.25271991,39307.56726,13.3090163934426,5,18.6,228.2,17.2680327868852,3.77166666666667,-4.7,9.9,718,6.615,-7.41917808219178,0,813500,1568800,2,721,510,2080,"Dolly Varden",13.5003742525029,226.653333333333,4.04581874212074,871.953333333333,92073,459,33,13,5221.63333333333,26.236513830099,4465.79702843383
2014,1.14395749212145,-0.42692886395066,782.3027569,2770.313385,820.7884614,4373.404604,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.4325203252033,6.6,18.2,233.8,17.8813008130081,5.675,-2.6,11.5,863,8.67916666666667,-36.7424657534247,0,788100,1568800,2,698,131,1441,"Dolly Varden",12.9639782899206,250.844444444444,3.63389830508475,932.3,NA,NA,NA,NA,3963.11111111111,26.4624432260396,4262.65668137558
2015,0.911758786067492,-0.292732342919307,1176.277858,2908.490109,812.6614839,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.779674796748,7.4,20.4,197,18.2967479674797,4.49586776859504,-2.3,9.3,816.8,7.67190082644628,-18.6054794520548,0,720800,1568800,2,794,13,644,"Dolly Varden",12.6404958677686,236.4,3.7864406779661,928.3,NA,NA,NA,NA,3257,26.5715566281188,4215.01694145545
2016,0.652265583498845,0.209424106415512,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.2227642276423,7.5,17.4,262.4,17.3373983739837,3.51186440677966,-4.8,12.2,935.5,6.26470588235294,-40.5068493150685,0,667600,1568800,2,102,NA,268,"Dolly Varden",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3037552763366,4270.74905367178
2017,-0.191448895144554,0.452669747108581,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,12.6404958677686,6.3,18.1,236.4,16.9162601626016,3.7864406779661,-1.7,10.5,928.3,6.61271186440678,-25.1506849315068,0,613800,1568800,2,100,NA,55,"Dolly Varden",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.353129330495,4522.42325730908
1953,NA,NA,807.7671907,1177.453757,293.479472,2278.70042,NA,NA,NA,NA,NA,NA,NA,NA,12.3219512195122,6.4,16.4,261.7,15.7252032520325,3.825,-7,11.1,1078.4,6.12166666666667,NA,4500,29600,202800,3,NA,NA,NA,"Cutthroat",11.5974073142793,230.631786941581,2.30869099855159,669.177319587629,NA,NA,NA,NA,74407.2164948454,NA,NA
1954,NA,NA,428.5486699,1608.136846,355.7668891,2392.452405,NA,NA,NA,NA,NA,NA,NA,NA,11.6715447154472,5.8,15,216.3,14.930081300813,4.895,-3.9,11.1,916,6.97166666666667,NA,0,29600,202800,3,NA,NA,NA,"Cutthroat",12.5589500740368,215.504982817869,3.65676260022909,843.637800687285,NA,NA,NA,NA,157474.226804124,NA,NA
1955,1.082280947,0.330583333,706.3989216,1636.270359,251.7171124,2594.386393,NA,NA,NA,NA,NA,NA,NA,NA,11.1138211382114,4.8,19.5,254.6,14.6032520325203,1.7801652892562,-5.8,9.8,562.1,3.9595041322314,NA,0,29600,202800,3,NA,NA,NA,"Cutthroat",13.0192900846534,297.541408934708,5.11091454611722,813.769587628866,NA,NA,NA,NA,94054.9828178694,NA,2278.70042
1956,0.790542461333333,-0.086666667,599.0165317,1838.547484,393.6561563,2831.220172,NA,NA,NA,NA,NA,NA,NA,NA,12.3983739837398,5.8,17,149.7,16.5674796747967,2.64916666666667,-7.3,10,851.1,5.215,NA,0,29600,202800,3,NA,NA,NA,"Cutthroat",13.5144371804543,207.799312714777,4.24980601469238,765.080412371134,NA,NA,NA,NA,120446.735395189,NA,2316.61774833333
1957,0.694110877583333,-0.248236111416667,830.7429357,1334.351547,284.509111,2449.603594,NA,NA,NA,NA,NA,NA,NA,NA,12.530081300813,7.8,16.1,364.8,15.9837398373984,5.66833333333333,1.1,10.3,855.7,7.93083333333333,NA,0,29600,202800,3,NA,NA,NA,"Cutthroat",12.386106221887,288.835051546392,4.52037567568847,834.024226804124,NA,NA,NA,NA,67250.8591065292,NA,2342.92491275
1958,0.101651515,-1.17963888908333,451.2221655,1371.364662,436.075366,2258.662193,NA,NA,NA,NA,NA,NA,NA,NA,14.1585365853659,7,19.5,166.1,18.4365853658537,4.10083333333333,-4.8,11.4,722.4,6.5,NA,0,16100,202800,3,NA,NA,NA,"Cutthroat",12.269489844383,318.37439862543,4.60928264604811,838.273711340206,NA,NA,NA,NA,63470.7903780069,NA,2496.32771491667
1959,-0.115982119333333,-1.31125,551.6999698,1323.616637,552.1471734,2427.46378,NA,NA,NA,NA,NA,NA,NA,NA,12.5235772357724,5.9,18.6,255.5,16.1414634146341,4.41570247933884,-1.4,10.8,828.8,6.66776859504132,NA,0,16100,202800,3,NA,NA,NA,"Cutthroat",12.6357807392507,232.255670103093,4.32357429733133,843.438144329897,NA,NA,NA,NA,65051.5463917526,NA,2661.26575275
1960,-0.387280912,-0.471243055583333,306.1663058,1351.57077,423.2096553,2080.946731,NA,NA,NA,NA,NA,NA,NA,NA,11.939837398374,5.6,19.7,381.7,15.5105691056911,4.89083333333333,1.1,10,877.9,7.47583333333333,NA,0,16100,202800,3,NA,NA,NA,"Cutthroat",11.9460439192021,308.704467353952,4.80455060208458,1058.90687285223,NA,NA,NA,NA,103908.934707904,NA,2656.30148108333
1961,-0.868819807833333,0.634423611,479.7610097,1160.941174,364.6450071,2005.347191,NA,NA,NA,NA,NA,NA,NA,NA,13.0772357723577,6.7,19.2,188.4,17.1536585365854,3.86,-2,9.5,690,6.315,NA,0,16100,202800,3,NA,NA,NA,"Cutthroat",12.121949822591,301.145189003436,3.72067801965295,892.518556701031,NA,NA,NA,NA,32568.7285223368,NA,2384.11147583333
1962,-0.32506275775,0.478548610916667,400.5571617,1222.227795,325.1946706,1947.979627,NA,NA,NA,NA,NA,NA,NA,NA,11.760162601626,5,17.8,306,15.2333333333333,5.30416666666667,-3.4,12,1123.4,7.89166666666667,NA,3800,19900,206600,3,NA,NA,NA,"Cutthroat",11.6555848909005,257.757216494845,3.06873711340206,721.855326460481,NA,NA,NA,NA,66907.2164948454,NA,2300.11976683333
1963,0.211451439083333,-0.0371805555833333,537.0234557,1119.248186,342.4941569,1998.765799,NA,NA,NA,NA,NA,NA,NA,NA,12.4162601626016,5,17.3,312,16.3024390243902,4.28677685950413,-0.9,9.2,1026.4,6.89338842975207,NA,0,8300,206600,3,NA,NA,NA,"Cutthroat",11.8650588103819,179.581615120275,4.16300576051045,926.394501718213,NA,NA,NA,NA,79536.0824742268,NA,2276.78171458333
1964,0.75195779975,-0.315708333416667,339.1447846,1259.523074,498.6804802,2097.348339,NA,NA,NA,NA,NA,NA,NA,NA,11.5943089430894,3.6,15.6,319.1,15.1008130081301,2.48583333333333,-7.5,8.3,609.4,4.98583333333333,NA,0,8300,206600,3,NA,NA,NA,"Cutthroat",12.2476797139105,269.888316151203,4.29985517073263,950.468213058419,NA,NA,NA,NA,148840.206185567,NA,2044.66629233333
1965,0.515531132083333,-0.407805555666667,475.5212264,1064.079091,390.6387542,1930.239071,NA,NA,NA,NA,NA,NA,NA,NA,11.730081300813,4.5,17.3,123,15.9252032520325,3.92916666666667,-3.4,10.3,902.8,6.43166666666667,NA,3400,11700,210000,3,NA,NA,NA,"Cutthroat",12.7404813790406,246.962886597938,3.49087388647487,876.549312714777,NA,1.44329896907217,NA,NA,94826.4604810997,NA,1985.67622033333
1966,-0.08739603875,-0.489437499916667,388.2108501,1236.754948,355.9902846,1980.956083,NA,NA,NA,NA,NA,NA,NA,NA,11.8918699186992,5.6,17,284.5,15.5991869918699,4.6525,-0.3,9.2,962,6.98416666666667,NA,0,11700,210000,3,NA,NA,NA,"Cutthroat",12.3093859134468,250.339003436426,2.85742411225659,694.271993127148,NA,8.09278350515464,NA,NA,207259.450171821,NA,1977.35574366667
1967,-0.02532112625,-0.174652778,420.8888294,1036.776608,356.4950646,1814.160502,NA,NA,NA,NA,NA,NA,NA,NA,12.9861788617886,6.1,18.1,239.7,17.1959349593496,4.16694214876033,-3.9,10.6,987.1,7.0495867768595,-18.1178082191781,7200,18900,217200,3,NA,NA,NA,"Cutthroat",12.2306777861593,225.3264604811,4.40992722444691,722.630240549828,NA,21.3213058419244,NA,NA,77544.6735395189,NA,2025.916085
1968,-0.0413741685,-0.20179166675,376.7878092,969.3062728,476.6124365,1822.706518,NA,NA,NA,NA,NA,NA,NA,NA,12.2813008130081,6.4,17.8,267.9,16.5934959349593,1.64583333333333,-10.8,10.3,684.4,4.26333333333333,-36.4207650273224,9900,28800,227100,3,NA,NA,NA,"Cutthroat",11.8208811778839,238.491237113402,2.67030911268259,759.331099656357,NA,57.4312714776632,1.85567010309278,NA,166623.711340206,NA,2031.945895
1969,-0.865469873333333,0.4399930555,546.0550952,655.0165312,461.7106409,1662.782267,NA,NA,NA,NA,NA,NA,NA,NA,12.4951219512195,4.8,17.8,222,16.3951219512195,5.36,-0.8,10.3,702.9,7.84416666666667,-40.7315068493151,0,24300,227100,3,NA,NA,NA,"Cutthroat",11.9289930992093,262.735051546392,2.34119403974137,780.961683848797,NA,141.352233676976,8.91752577319588,41.2371134020619,35445.0171821306,NA,1937.47152758333
1970,-0.8619995265,-0.0742777775,306.2002406,1127.715507,450.322857,1884.238605,NA,NA,NA,NA,NA,NA,1.002390171,2973.089247,11.7544715447154,5.8,18.9,213.2,15.6040650406504,3.025,-6.4,11.4,747.1,5.70833333333333,-28.9315068493151,0,24300,227100,3,NA,NA,NA,"Cutthroat",11.8731358086777,206.451890034364,3.29563287514318,791.541237113402,NA,434.666666666667,20.5120274914089,311.340206185567,74828.1786941581,1.002390171,1912.17009225
1971,-0.724009097333333,-0.404354166583333,444.7422065,940.2686891,461.3032067,1846.314102,NA,NA,NA,NA,NA,NA,1.063184956,3153.406579,11.8878048780488,6.1,18.4,308.9,16.1626016260163,1.75206611570248,-7,9.2,796.6,4.39256198347107,-15.7808219178082,3200,27500,230300,3,NA,NA,NA,"Cutthroat",11.4462352974045,288.704295532646,3.15629359433132,931.788659793815,NA,1128.42439862543,43.0051546391753,928.453608247423,42247.4226804124,1.063184956,1804.39432108333
1972,-0.62030693525,-0.04774305575,256.4168486,1191.82548,250.4300068,1698.672335,NA,NA,NA,0,NA,NA,1.127666934,3344.660125,12.1373983739837,6.7,17.3,162.5,16.6813008130081,3.43333333333333,-5.6,10.3,708.5,6.39583333333333,-13.3060109289617,0,27500,230300,3,NA,9,NA,"Cutthroat",11.5025256335038,327.410652920962,3.60059378934613,928.071305841924,12989.6907216495,2104.81443298969,54.6529209621993,2551.80412371134,80764.6048109966,1.37826447675,1774.52610825
1973,-0.173936889666667,0.0248958333333333,318.1299105,1230.712023,362.4795065,1911.32144,NA,NA,NA,0,NA,NA,1.195510976,3545.885556,11.3951219512195,5.9,16.2,277.7,15.4390243902439,2.96833333333333,-2.8,7.3,954.5,5.605,-27.7369863013699,0,27500,230300,3,NA,37,NA,"Cutthroat",11.4188165283715,384.290378006873,4.01357051063588,1015.21924398625,41082.4742268041,3341.39003436426,66.9501718213058,3985.48625429553,46740.5498281787,1.9625023005,1751.89536591667
1974,0.107994619666667,-0.702736111083333,278.7843313,1112.080647,419.46257,1810.327548,NA,NA,NA,0,NA,NA,1.303395454,3865.870917,11.539837398374,5,17,298,15.4463414634146,3.46416666666667,-3.3,8.9,840.5,5.74833333333333,-15.8575342465753,0,27500,230300,3,NA,54,2,"Cutthroat",11.4254952085603,393.40824742268,4.45635882016037,790.501202749141,59891.7525773196,5734.74742268041,114.058419243986,5125.29725085911,98664.9484536082,2.36750220825,1856.13324816667
1975,0.0136050464166667,-0.56620138875,472.2981091,1065.258494,309.4782011,1847.034804,-1.146706799,1.146706799,0.827174106,0,0,1,1.479480916,4388.140397,11.5056910569106,6.7,17.8,349,15.0211382113821,3.53388429752066,-2.5,10,1122.8,6.0099173553719,-16.7205479452055,0,27500,230300,3,NA,50,14,"Cutthroat",12.0123865001537,224.302749140893,3.21992043206195,656.784364261168,56932.9553264605,7179.96735395189,179.221649484536,4855.3883161512,31541.9243986254,2.607988366,1802.51745783333
1976,-0.343174503583333,0.254229167,418.5430317,1224.192628,364.0703219,2006.805981,-0.806761392,0.806761392,0.58195533,0,1,0,1.678650546,4978.87752,11.1463414634146,6.7,17,502.8,14.4235772357724,5.14416666666667,-1.2,13.4,879.6,8.03083333333333,-30.8415300546448,0,27500,230300,3,118,81,34,"Cutthroat",12.3977984522113,282.830412371134,3.23414716518512,745.107903780069,67721.4604810997,7081.48453608247,204.414089347079,4247.24742268041,65467.35395189,2.884171631,1778.85997108333
1977,0.13727988475,-0.755736110833333,570.0821565,1178.099526,508.7978556,2256.979538,-0.987495748,0.987495748,0.712327609,0,0,1,1.877027275,5567.262898,11.8138211382114,5.6,17.7,189.6,15.6918699186992,3.46833333333333,-4.1,9.4,621.5,6.15916666666667,-22.9452054794521,1800,29300,232100,3,63,161,49,"Cutthroat",12.5584513731735,282.070103092783,4.71089130875434,851.246391752577,75149.2336769759,5365.13058419244,174.185567010309,4149.54639175258,21301.5807560137,3.197472975,1872.29958966667
1978,0.41600349825,-1.11659027766667,464.4638371,1262.756018,688.8128506,2416.032706,-0.590243459,0.590243459,0.537262749,0,1,0,2.099338667,6226.638486,12.2878048780488,6,17.4,281.4,16.4609756097561,2.46833333333333,-5,10.6,712.4,5.1725,-21.8493150684932,0,25500,232100,3,1,212,59,"Cutthroat",12.4438297991227,266.570103092784,5.22696836466545,1005.64278350515,86865.6735395189,6342.9587628866,105.518900343643,2297.61855670103,48270.0171821306,3.584590625,1838.93650275
1979,1.19096829166667,-0.731138889,641.386268,1239.554247,799.508544,2680.449059,-0.870335732,0.870335732,0.792213723,0,0,1,2.347980179,6964.109212,12.6292682926829,7.2,17.8,292.9,16.5617886178862,4.22892561983471,-4.9,12,737.2,6.93057851239669,-35.4931506849315,0,25500,232100,3,7,203,93,"Cutthroat",12.4930531109435,283.584020618557,4.19776843911857,872.375257731959,56928.4965635739,8643.54982817869,35.6701030927835,344,20114.4432989691,4.02643249975,1934.45392416667
1980,1.54533562083333,0.156840277833333,495.1791152,1366.488673,702.2572326,2563.925021,-0.925188134,0.925188134,0.842142532,0,1,0,2.6260703,7788.924509,12.3943089430894,7.2,19.4,251.9,15.9113821138211,5.90833333333333,-4.1,12.7,1079.8,8.47333333333333,-29.1284153005464,0,25500,232100,3,24,141,154,"Cutthroat",12.3522127231582,270.714261168385,4.56801444624312,845.299828178694,63028.704467354,10071.5532646048,5.01202749140894,NA,50292.0962199313,4.50908124075,2124.29939375
1981,0.835464196333333,0.4440902775,638.1045615,1553.718706,671.4098699,2863.233137,-0.780676728,0.780676728,0.710602581,0,0,1,2.937096863,8711.429297,12.6268292682927,6.8,19,314.7,16.2447154471545,3.89411764705882,-5.7,12,897.7,6.3218487394958,-51.7287671232877,0,22100,232100,3,16,55,197,"Cutthroat",12.6204844522672,388.602749140893,3.95442469446101,880.366323024055,74911.4140893471,10485.3986254296,14.5189003436426,39.5876288659794,38439.8625429553,5.04301806,2345.28638741667
1982,-0.013882927,0.2894305555,454.1798775,1527.586923,814.0809297,2795.84773,-0.656033093,0.656033093,0.597147055,0,1,0,3.28363628,9739.265207,12.0975609756098,5.5,17.1,190.6,15.9691056910569,4.80666666666667,-0.8,8.8,797.5,7.50166666666667,-10.5671232876712,10600,32700,242700,3,NA,1,190,"Cutthroat",12.0897116754673,317.467182130584,3.37224942726231,761.215807560137,77695.0498281787,9746.09793814433,26.4948453608247,295.876288659794,64909.793814433,5.63897861125,2516.49584991667
1983,-0.698215807583333,0.497125000333333,802.5524696,1566.723526,751.0651126,3120.341109,-0.531679258,0.531679258,0.483955317,1,0,1,3.764108678,11164.34634,12.9959349593496,8.2,22.1,404.9,16.730081300813,4.3198347107438,-6,10.8,967.6,6.99834710743802,-45.5890410958904,0,25500,242700,3,7,10,135,"Cutthroat",12.4675900315704,178.802920962199,3.65367708244583,891.703092783505,83380.029209622,5779.33505154639,45.0756013745704,851.6735395189,101410.824742268,6.3984130885,2656.8397195
1984,-0.568150380083333,0.441118055833333,627.0947047,1745.664241,687.7402178,3060.499164,-0.541199623,0.541199623,0.492621127,1,1,0,4.351050313,12905.21523,11.8723577235772,5.8,16.2,418.7,15.3032520325203,3.46416666666667,-5.1,8.8,748.8,6.07333333333333,-46.4986301369863,0,15600,242700,3,NA,20,63,"Cutthroat",12.4740060905764,294.068556701031,5.03779918444047,1240.5118556701,78066.5652920962,3865.04639175258,74.7061855670103,2131.86941580756,133410.652920962,7.2970253895,2683.02128541667
1985,-0.365976179333333,0.543333333416667,635.3772034,2061.644268,717.7091744,3414.730645,-0.287451225,0.287451225,0.207352228,1,0,1,4.831468281,14330.13492,12.4487804878049,5.8,16.9,107.4,16.6455284552846,2.74666666666667,-9.6,11.5,655.6,5.49916666666667,-15.5780821917808,2900,18500,245600,3,NA,32,17,"Cutthroat",12.4294289386193,268.997422680412,4.46280370480816,1044.87336769759,70559.029209622,4086.64261168385,104.256013745704,2658.37285223368,30996.9072164948,8.14858780625,2862.196999
1986,-0.379529033833333,1.16532638866667,558.2884827,2119.396156,726.1707466,3403.855385,-1.088302351,1.088302351,0.785044202,1,1,0,5.391738175,15991.89543,12.5130081300813,6.5,17.4,307.7,16.3528455284553,5.26583333333333,0.5,11.2,1337.2,7.6325,-46.9260273972603,15200,33700,260800,3,NA,62,10,"Cutthroat",12.5827759617802,261.995017182131,3.83780355097365,946.867525773196,65228.9175257732,4859.47594501718,132.362542955326,2533.75945017182,65318.7285223368,9.18246416225,2926.06647583333
1987,0.120387186916667,0.867444444333333,555.1429482,1859.805796,743.9219655,3158.87071,-1.006283487,1.006283487,0.915958703,1,0,1,6.484408715,19232.75625,12.4414634146341,7.8,17.4,270,16.4341463414634,4.92231404958678,-2.1,11.5,1108.9,7.32644628099174,-31.9093406593407,14000,44500,274800,3,NA,91,20,"Cutthroat",13.1509568910122,250.239175257732,4.47824292597957,1013.75859106529,53435.1391752577,5963.50171821306,146.750859106529,2195.67869415808,9564.08934707904,10.80882811125,3124.92625533333
1988,0.169733231916667,-0.1601458335,429.9902775,2290.612047,736.6467193,3457.249044,-0.823836535,0.823836535,0.594272442,1,1,0,7.284288841,21605.2007,12.2585365853659,4.6,19.3,274.3,15.9235772357724,3.45083333333333,-9.4,10.7,929.2,6.09166666666667,-29.9945355191257,8200,52700,283000,3,NA,120,36,"Cutthroat",13.1779454083201,280.162199312715,4.379606707742,1103.17508591065,52490.6391752577,4458.47766323024,122.63058419244,1312.75429553265,30470.9621993127,12.1357201035,3207.18934275
1989,-0.438293479333333,0.0619305556666667,745.7976576,2004.017905,980.7448458,3730.560408,-0.835912508,0.835912508,0.602983415,0,0,1,8.387268152,24876.63734,13.0666666666667,6.8,17.2,236.6,17.0447154471545,4.67416666666667,-4.1,11.3,963.5,7.1175,-16.2356164383562,13900,66600,296900,3,4,157,62,"Cutthroat",12.8039090266106,300.872164948454,5.11761389650049,1076.46030927835,69520.4020618557,1832.96735395189,102.675257731959,920.355670103093,49292.0343642612,13.9121064885,3389.78389708333
1990,-0.17413294475,0.7772083335,600.5938033,2312.75224,992.5469393,3905.892983,-0.729514942,0.729514942,0.664033117,0,1,0,9.682405159,28718.0137,13.4406504065041,7.1,19.6,260.2,17.1357723577236,3.72916666666667,-6.1,10.3,1036.2,6.18083333333333,-7.96986301369863,41700,108300,338600,3,14,138,91,"Cutthroat",13.0643123398136,253.064948453608,3.88611682228606,619.569587628866,60993.7766323024,1503.91924398625,123.384879725086,1152.27835051546,101260.798969072,16.0936162705,3326.64329825
1991,0.742584231,0.770590277666667,884.5215823,2043.943096,897.0472395,3825.511918,-0.870521618,0.870521618,0.792382924,0,0,1,9.281892224,27530.09234,12.6569105691057,8.1,19,331.8,16.0772357723577,5.95785123966942,0.6,11.4,1376.7,8.22809917355372,-22.8438356164384,42100,150400,380700,3,NA,91,122,"Cutthroat",13.0900443485715,267.581786941581,4.57368008199844,841.749656357388,38825.0704467354,1432.69243986254,122.264604810997,1391.22852233677,1513.39175257732,16.64195586125,3305.97096283333
1992,0.959406140666667,-0.415923611333333,599.6149518,1917.81002,913.7068252,3431.131797,-0.817742559,0.817742559,0.744341355,0,1,0,8.886607404,26357.67756,13.0471544715447,7.2,17.5,237.4,16.9008130081301,3.44257425742574,-4.2,11,521,6.2019801980198,-27.7896174863388,65400,215800,446100,3,25,120,143,"Cutthroat",13.0215419216048,228.320274914089,4.28958042151569,1018.97422680412,40657.1821305842,1376.76288659794,97.9226804123711,657.025773195876,5071.5,17.32191498,3585.73982691667
1993,0.248382093666667,-0.09797916675,793.6115368,2423.513453,1036.132472,4253.257462,-0.790703652,0.790703652,0.570372119,0,0,1,11.0941637,32905.28954,13.0884210526316,7.7,17.8,294.8,16.4378947368421,4.73673469387755,-2.6,11.1,751.9,7.08979591836735,-31.2986301369863,58600,272600,504700,3,6,134,131,"Cutthroat",12.8297072007394,265.115635738832,4.34061047099252,1099.28058419244,57188.8024054983,1448.34879725086,85.2817869415808,528.731958762887,9472.33676975945,20.3526563735,3796.9172255
1994,-0.375116713416667,0.62177083325,902.0756304,2835.141072,1028.40435,4765.621053,-0.758062976,0.758062976,0.690018657,0,1,0,13.84003996,41049.55851,13.1162601626016,7.1,17.2,214.2,16.8162601626016,4.23416666666667,-2.5,10.9,945,6.9125,-18.158904109589,73500,346100,578200,3,11,108,110,"Cutthroat",12.7958369802136,305.082130584192,4.23903568300172,968.637285223368,50805.616838488,1885.7560137457,101.871134020619,889.764604810997,19656.7869415808,23.12323921275,3839.5358625
