YYYYMMDD,Sample,Year,Month,Day,Bakun_Index_ 51N_131W,Bakun_Index_ 48N_125W
20100719,15906,2010,07,19,65,32
20100720,15907,2010,07,20,91,32
20100721,15908,2010,07,21,93,48
20100722,15909,2010,07,22,54,54
20100723,15910,2010,07,23,14,28
20100724,15911,2010,07,24,74,73
20100725,15912,2010,07,25,158,53
20100726,15913,2010,07,26,188,34
20100727,15914,2010,07,27,147,29
20100728,15915,2010,07,28,88,30
20100729,15916,2010,07,29,60,34
20100730,15917,2010,07,30,83,48
20100731,15918,2010,07,31,76,20
20100801,15919,2010,08,01,67,13
20100802,15920,2010,08,02,127,29
20100803,15921,2010,08,03,114,18
20100804,15922,2010,08,04,106,11
20100805,15923,2010,08,05,91,22
20100806,15924,2010,08,06,13,13
20100807,15925,2010,08,07,29,4
20100808,15926,2010,08,08,30,21
20100809,15927,2010,08,09,33,21
20100810,15928,2010,08,10,61,11
20100811,15929,2010,08,11,124,29
20100812,15930,2010,08,12,141,39
20100813,15931,2010,08,13,63,11
20100814,15932,2010,08,14,6,-18
20100815,15933,2010,08,15,9,-3
20100816,15934,2010,08,16,71,12
20100817,15935,2010,08,17,127,23
20100818,15936,2010,08,18,62,25
20100819,15937,2010,08,19,19,33
20100820,15938,2010,08,20,2,16
20100821,15939,2010,08,21,12,12
20100822,15940,2010,08,22,-13,7
20100823,15941,2010,08,23,-74,-2
20100824,15942,2010,08,24,-13,10
20100825,15943,2010,08,25,9,39
20100826,15944,2010,08,26,34,44
20100827,15945,2010,08,27,13,11
20100828,15946,2010,08,28,43,43
20100829,15947,2010,08,29,3,-6
20100830,15948,2010,08,30,6,0
20100831,15949,2010,08,31,35,-28
20100901,15950,2010,09,01,-59,2
20100902,15951,2010,09,02,-65,-6
20100903,15952,2010,09,03,34,39
20100904,15953,2010,09,04,57,58
20100905,15954,2010,09,05,10,11
20100906,15955,2010,09,06,13,-9
20100907,15956,2010,09,07,59,15
20100908,15957,2010,09,08,66,8
20100909,15958,2010,09,09,25,3
20100910,15959,2010,09,10,-10,0
20100911,15960,2010,09,11,-46,-30
20100912,15961,2010,09,12,-3,-6
20100913,15962,2010,09,13,-29,0
20100914,15963,2010,09,14,-116,-7
20100915,15964,2010,09,15,-88,-31
20100916,15965,2010,09,16,-12,-2
20100917,15966,2010,09,17,11,-13
20100918,15967,2010,09,18,3,-28
20100919,15968,2010,09,19,15,-17
20100920,15969,2010,09,20,8,4
20100921,15970,2010,09,21,-2,-2
20100922,15971,2010,09,22,-137,-23
20100923,15972,2010,09,23,-195,-90
20100924,15973,2010,09,24,-465,-307
20100925,15974,2010,09,25,-115,-158
20100926,15975,2010,09,26,-220,-34
20100927,15976,2010,09,27,-142,-80
20100928,15977,2010,09,28,5,25
20100929,15978,2010,09,29,-2,26
20100930,15979,2010,09,30,1,-13
20101001,15980,2010,10,01,-29,-4
20101002,15981,2010,10,02,-2,20
20101003,15982,2010,10,03,2,10
20101004,15983,2010,10,04,-40,41
20101005,15984,2010,10,05,-178,2
20101006,15985,2010,10,06,-77,-2
20101007,15986,2010,10,07,-47,-48
20101008,15987,2010,10,08,-433,-304
20101009,15988,2010,10,09,-309,-248
20101010,15989,2010,10,10,-61,13
20101011,15990,2010,10,11,-85,-52
20101012,15991,2010,10,12,-153,-25
20101013,15992,2010,10,13,-247,-23
20101014,15993,2010,10,14,-7,19
20101015,15994,2010,10,15,-35,6
20101016,15995,2010,10,16,-82,7
20101017,15996,2010,10,17,-233,-2
20101018,15997,2010,10,18,-28,-12
20101019,15998,2010,10,19,-17,1
20101020,15999,2010,10,20,-9,-1
20101021,16000,2010,10,21,-107,-119
20101022,16001,2010,10,22,-121,-146
20101023,16002,2010,10,23,-347,-448
20101024,16003,2010,10,24,-123,-284
20101025,16004,2010,10,25,138,-138
20101026,16005,2010,10,26,67,5
20101027,16006,2010,10,27,-90,-121
20101028,16007,2010,10,28,-32,-69
20101029,16008,2010,10,29,-166,-75
20101030,16009,2010,10,30,9,-109
20101031,16010,2010,10,31,-541,-286
20101101,16011,2010,11,01,-215,-108
20101102,16012,2010,11,02,-212,-80
20101103,16013,2010,11,03,-284,-157
20101104,16014,2010,11,04,-52,-38
20101105,16015,2010,11,05,-167,22
20101106,16016,2010,11,06,-111,-93
20101107,16017,2010,11,07,7,-3
20101108,16018,2010,11,08,-162,-33
20101109,16019,2010,11,09,-73,-177
20101110,16020,2010,11,10,-101,-14
20101111,16021,2010,11,11,-59,-74
20101112,16022,2010,11,12,-241,-54
20101113,16023,2010,11,13,-17,-49
20101114,16024,2010,11,14,42,56
20101115,16025,2010,11,15,166,89
20101116,16026,2010,11,16,-22,39
20101117,16027,2010,11,17,-26,-85
20101118,16028,2010,11,18,4,-45
20101119,16029,2010,11,19,80,-19
20101120,16030,2010,11,20,91,-33
20101121,16031,2010,11,21,64,12
20101122,16032,2010,11,22,46,99
20101123,16033,2010,11,23,18,1
20101124,16034,2010,11,24,-4,-42
20101125,16035,2010,11,25,-83,-176
20101126,16036,2010,11,26,-4,-69
20101127,16037,2010,11,27,33,9
20101128,16038,2010,11,28,-101,-14
20101129,16039,2010,11,29,-443,-491
20101130,16040,2010,11,30,-30,-65
20101201,16041,2010,12,01,-28,-9
20101202,16042,2010,12,02,-4,-5
20101203,16043,2010,12,03,-23,-16
20101204,16044,2010,12,04,-9,-70
20101205,16045,2010,12,05,-234,-145
20101206,16046,2010,12,06,-204,-184
20101207,16047,2010,12,07,-237,-405
20101208,16048,2010,12,08,-270,-199
20101209,16049,2010,12,09,-127,-40
20101210,16050,2010,12,10,-24,-21
20101211,16051,2010,12,11,-127,-186
20101212,16052,2010,12,12,-80,-46
20101213,16053,2010,12,13,-142,-150
20101214,16054,2010,12,14,84,-74
20101215,16055,2010,12,15,-101,-79
20101216,16056,2010,12,16,-192,-181
20101217,16057,2010,12,17,-132,-248
20101218,16058,2010,12,18,-194,-433
20101219,16059,2010,12,19,-111,-125
20101220,16060,2010,12,20,-12,-263
20101221,16061,2010,12,21,-24,-204
20101222,16062,2010,12,22,-272,-216
20101223,16063,2010,12,23,-118,-466
20101224,16064,2010,12,24,-109,-315
20101225,16065,2010,12,25,-120,-58
20101226,16066,2010,12,26,-18,-132
20101227,16067,2010,12,27,-23,-95
20101228,16068,2010,12,28,17,59
20101229,16069,2010,12,29,38,108
20101230,16070,2010,12,30,-79,-22
20101231,16071,2010,12,31,-275,-108
20110101,16072,2011,01,01,-44,-17
20110102,16073,2011,01,02,-27,-2
20110103,16074,2011,01,03,-111,2
20110104,16075,2011,01,04,-120,-64
20110105,16076,2011,01,05,-72,-108
20110106,16077,2011,01,06,-5,-36
20110107,16078,2011,01,07,61,46
20110108,16079,2011,01,08,52,25
20110109,16080,2011,01,09,10,-4
20110110,16081,2011,01,10,-29,-91
20110111,16082,2011,01,11,-198,-396
20110112,16083,2011,01,12,18,-119
20110113,16084,2011,01,13,-13,-28
20110114,16085,2011,01,14,-184,-105
20110115,16086,2011,01,15,-198,-112
20110116,16087,2011,01,16,1,-38
20110117,16088,2011,01,17,73,91
20110118,16089,2011,01,18,4,14
20110119,16090,2011,01,19,-76,-2
20110120,16091,2011,01,20,-18,-32
20110121,16092,2011,01,21,54,44
20110122,16093,2011,01,22,-79,-1
20110123,16094,2011,01,23,-76,-20
20110124,16095,2011,01,24,-24,-15
20110125,16096,2011,01,25,-208,-16
20110126,16097,2011,01,26,-91,-9
20110127,16098,2011,01,27,0,2
20110128,16099,2011,01,28,4,-21
20110129,16100,2011,01,29,-5,-6
20110130,16101,2011,01,30,-30,-17
20110131,16102,2011,01,31,-178,-46
20110201,16103,2011,02,01,-192,-38
20110202,16104,2011,02,02,-213,-19
20110203,16105,2011,02,03,-85,-49
20110204,16106,2011,02,04,38,40
20110205,16107,2011,02,05,-66,-1
20110206,16108,2011,02,06,100,40
20110207,16109,2011,02,07,168,173
20110208,16110,2011,02,08,14,19
20110209,16111,2011,02,09,-16,6
20110210,16112,2011,02,10,-163,1
20110211,16113,2011,02,11,-135,-64
20110212,16114,2011,02,12,15,-127
20110213,16115,2011,02,13,-144,-63
20110214,16116,2011,02,14,9,-226
20110215,16117,2011,02,15,27,-104
20110216,16118,2011,02,16,51,-11
20110217,16119,2011,02,17,60,-26
20110218,16120,2011,02,18,47,-20
20110219,16121,2011,02,19,16,21
20110220,16122,2011,02,20,16,-13
20110221,16123,2011,02,21,133,31
20110222,16124,2011,02,22,122,89
20110223,16125,2011,02,23,76,9
20110224,16126,2011,02,24,31,-44
20110225,16127,2011,02,25,63,-5
20110226,16128,2011,02,26,134,-17
20110227,16129,2011,02,27,19,-83
20110228,16130,2011,02,28,-32,-26
20110301,16131,2011,03,01,-109,-159
20110302,16132,2011,03,02,-7,-466
20110303,16133,2011,03,03,-103,-64
20110304,16134,2011,03,04,-541,-257
20110305,16135,2011,03,05,-80,0
20110306,16136,2011,03,06,-43,1
20110307,16137,2011,03,07,-87,-45
20110308,16138,2011,03,08,-91,-77
20110309,16139,2011,03,09,-342,-241
20110310,16140,2011,03,10,-11,-50
20110311,16141,2011,03,11,-241,-235
20110312,16142,2011,03,12,-133,-148
20110313,16143,2011,03,13,-398,-536
20110314,16144,2011,03,14,-339,-343
20110315,16145,2011,03,15,-106,-230
20110316,16146,2011,03,16,-16,-20
20110317,16147,2011,03,17,-303,-257
20110318,16148,2011,03,18,-135,-134
20110319,16149,2011,03,19,6,-15
20110320,16150,2011,03,20,30,13
20110321,16151,2011,03,21,19,3
20110322,16152,2011,03,22,-25,-14
20110323,16153,2011,03,23,-78,-76
20110324,16154,2011,03,24,-7,-32
20110325,16155,2011,03,25,-42,-52
20110326,16156,2011,03,26,-41,-62
20110327,16157,2011,03,27,-23,-63
20110328,16158,2011,03,28,-137,-107
20110329,16159,2011,03,29,-118,-72
20110330,16160,2011,03,30,-11,-16
20110331,16161,2011,03,31,6,30
20110401,16162,2011,04,01,44,72
20110402,16163,2011,04,02,41,101
20110403,16164,2011,04,03,-171,-83
20110404,16165,2011,04,04,-48,-5
20110405,16166,2011,04,05,59,-20
20110406,16167,2011,04,06,39,12
20110407,16168,2011,04,07,54,38
20110408,16169,2011,04,08,-15,23
20110409,16170,2011,04,09,4,-20
20110410,16171,2011,04,10,45,-146
20110411,16172,2011,04,11,-85,-1
20110412,16173,2011,04,12,-110,-87
20110413,16174,2011,04,13,-40,-51
20110414,16175,2011,04,14,-52,-67
20110415,16176,2011,04,15,-30,-16
20110416,16177,2011,04,16,15,46
20110417,16178,2011,04,17,42,22
20110418,16179,2011,04,18,58,28
20110419,16180,2011,04,19,18,4
20110420,16181,2011,04,20,27,28
20110421,16182,2011,04,21,16,35
20110422,16183,2011,04,22,-32,5
20110423,16184,2011,04,23,-52,-13
20110424,16185,2011,04,24,-28,-21
20110425,16186,2011,04,25,-1,0
20110426,16187,2011,04,26,-14,-5
20110427,16188,2011,04,27,1,-80
20110428,16189,2011,04,28,96,6
20110429,16190,2011,04,29,47,44
20110430,16191,2011,04,30,-10,19
20110501,16192,2011,05,01,-294,-4
20110502,16193,2011,05,02,6,13
20110503,16194,2011,05,03,-21,22
20110504,16195,2011,05,04,-188,-1
20110505,16196,2011,05,05,-15,2
20110506,16197,2011,05,06,-59,-31
20110507,16198,2011,05,07,8,0
20110508,16199,2011,05,08,35,31
20110509,16200,2011,05,09,-27,23
20110510,16201,2011,05,10,0,-11
20110511,16202,2011,05,11,-71,-2
20110512,16203,2011,05,12,-138,-78
20110513,16204,2011,05,13,-43,6
20110514,16205,2011,05,14,79,31
20110515,16206,2011,05,15,111,7
20110516,16207,2011,05,16,-2,3
20110517,16208,2011,05,17,-11,21
20110518,16209,2011,05,18,-8,30
20110519,16210,2011,05,19,-36,15
20110520,16211,2011,05,20,5,22
20110521,16212,2011,05,21,-3,28
20110522,16213,2011,05,22,10,7
20110523,16214,2011,05,23,15,15
20110524,16215,2011,05,24,-44,-10
20110525,16216,2011,05,25,-8,-8
20110526,16217,2011,05,26,-45,-47
20110527,16218,2011,05,27,-6,-8
20110528,16219,2011,05,28,41,37
20110529,16220,2011,05,29,8,25
20110530,16221,2011,05,30,22,1
20110531,16222,2011,05,31,28,4
20110601,16223,2011,06,01,9,8
20110602,16224,2011,06,02,-2,-3
20110603,16225,2011,06,03,3,11
20110604,16226,2011,06,04,18,31
20110605,16227,2011,06,05,121,44
20110606,16228,2011,06,06,219,75
20110607,16229,2011,06,07,179,58
20110608,16230,2011,06,08,82,13
20110609,16231,2011,06,09,8,8
20110610,16232,2011,06,10,-1,15
20110611,16233,2011,06,11,0,13
20110612,16234,2011,06,12,-49,-13
20110613,16235,2011,06,13,12,11
20110614,16236,2011,06,14,18,21
20110615,16237,2011,06,15,30,45
20110616,16238,2011,06,16,-33,18
20110617,16239,2011,06,17,-4,5
20110618,16240,2011,06,18,28,38
20110619,16241,2011,06,19,3,5
20110620,16242,2011,06,20,-21,1
20110621,16243,2011,06,21,-20,13
20110622,16244,2011,06,22,3,44
20110623,16245,2011,06,23,24,13
20110624,16246,2011,06,24,19,11
20110625,16247,2011,06,25,0,14
20110626,16248,2011,06,26,-65,-1
20110627,16249,2011,06,27,-18,-20
20110628,16250,2011,06,28,22,4
20110629,16251,2011,06,29,25,24
20110630,16252,2011,06,30,-29,0
20110701,16253,2011,07,01,-122,-3
20110702,16254,2011,07,02,-12,12
20110703,16255,2011,07,03,-26,20
20110704,16256,2011,07,04,-124,14
20110705,16257,2011,07,05,-7,26
20110706,16258,2011,07,06,14,51
20110707,16259,2011,07,07,54,83
20110708,16260,2011,07,08,13,18
20110709,16261,2011,07,09,-10,9
20110710,16262,2011,07,10,4,5
20110711,16263,2011,07,11,47,9
20110712,16264,2011,07,12,82,8
20110713,16265,2011,07,13,36,-4
20110714,16266,2011,07,14,5,-16
20110715,16267,2011,07,15,3,-16
20110716,16268,2011,07,16,4,-1
20110717,16269,2011,07,17,4,5
20110718,16270,2011,07,18,10,24
20110719,16271,2011,07,19,21,21
20110720,16272,2011,07,20,30,2
20110721,16273,2011,07,21,32,22
20110722,16274,2011,07,22,-31,5
20110723,16275,2011,07,23,-64,5
20110724,16276,2011,07,24,-2,24
20110725,16277,2011,07,25,10,28
20110726,16278,2011,07,26,21,26
20110727,16279,2011,07,27,11,28
20110728,16280,2011,07,28,12,24
20110729,16281,2011,07,29,-6,23
20110730,16282,2011,07,30,8,7
20110731,16283,2011,07,31,10,24
20110801,16284,2011,08,01,-7,18
20110802,16285,2011,08,02,-6,-2
20110803,16286,2011,08,03,1,13
20110804,16287,2011,08,04,15,30
20110805,16288,2011,08,05,43,21
20110806,16289,2011,08,06,42,37
20110807,16290,2011,08,07,42,22
20110808,16291,2011,08,08,6,25
20110809,16292,2011,08,09,11,11
20110810,16293,2011,08,10,39,12
20110811,16294,2011,08,11,11,23
20110812,16295,2011,08,12,-3,15
20110813,16296,2011,08,13,-9,3
20110814,16297,2011,08,14,1,2
20110815,16298,2011,08,15,-8,6
20110816,16299,2011,08,16,-11,16
20110817,16300,2011,08,17,5,19
20110818,16301,2011,08,18,-6,11
20110819,16302,2011,08,19,-15,13
20110820,16303,2011,08,20,-102,8
20110821,16304,2011,08,21,-24,-24
20110822,16305,2011,08,22,-11,-40
20110823,16306,2011,08,23,-101,-10
20110824,16307,2011,08,24,12,17
20110825,16308,2011,08,25,4,22
20110826,16309,2011,08,26,-3,23
20110827,16310,2011,08,27,3,24
20110828,16311,2011,08,28,3,23
20110829,16312,2011,08,29,28,29
20110830,16313,2011,08,30,42,36
20110831,16314,2011,08,31,33,17
20110901,16315,2011,09,01,35,11
20110902,16316,2011,09,02,-2,19
20110903,16317,2011,09,03,-14,-3
20110904,16318,2011,09,04,-8,4
20110905,16319,2011,09,05,-149,1
20110906,16320,2011,09,06,-161,2
20110907,16321,2011,09,07,-53,12
20110908,16322,2011,09,08,-14,29
20110909,16323,2011,09,09,6,48
20110910,16324,2011,09,10,46,32
20110911,16325,2011,09,11,36,6
20110912,16326,2011,09,12,-4,0
20110913,16327,2011,09,13,3,19
20110914,16328,2011,09,14,5,15
20110915,16329,2011,09,15,35,18
20110916,16330,2011,09,16,-20,-12
20110917,16331,2011,09,17,-246,-81
20110918,16332,2011,09,18,-17,-11
20110919,16333,2011,09,19,-261,-3
20110920,16334,2011,09,20,-223,-70
20110921,16335,2011,09,21,-75,-75
20110922,16336,2011,09,22,-349,-131
20110923,16337,2011,09,23,-19,-66
20110924,16338,2011,09,24,13,-110
20110925,16339,2011,09,25,-128,-95
20110926,16340,2011,09,26,-492,-421
20110927,16341,2011,09,27,32,-25
20110928,16342,2011,09,28,-69,-30
20110929,16343,2011,09,29,-172,-59
20110930,16344,2011,09,30,8,43
20111001,16345,2011,10,01,-11,8
20111002,16346,2011,10,02,-169,-148
20111003,16347,2011,10,03,-115,-215
20111004,16348,2011,10,04,-49,-173
20111005,16349,2011,10,05,43,4
20111006,16350,2011,10,06,-4,15
20111007,16351,2011,10,07,-9,9
20111008,16352,2011,10,08,-277,-59
20111009,16353,2011,10,09,-111,-11
20111010,16354,2011,10,10,-147,-135
20111011,16355,2011,10,11,-31,-60
20111012,16356,2011,10,12,-62,-10
20111013,16357,2011,10,13,-8,0
20111014,16358,2011,10,14,12,11
20111015,16359,2011,10,15,-12,15
20111016,16360,2011,10,16,-61,7
20111017,16361,2011,10,17,-116,-3
20111018,16362,2011,10,18,-22,-11
20111019,16363,2011,10,19,16,19
20111020,16364,2011,10,20,-109,-12
20111021,16365,2011,10,21,-51,-64
20111022,16366,2011,10,22,-16,-8
20111023,16367,2011,10,23,-1,5
20111024,16368,2011,10,24,22,7
20111025,16369,2011,10,25,-182,-12
20111026,16370,2011,10,26,43,-21
20111027,16371,2011,10,27,-317,-80
20111028,16372,2011,10,28,11,-51
20111029,16373,2011,10,29,-137,-53
20111030,16374,2011,10,30,57,27
20111031,16375,2011,10,31,35,48
20111101,16376,2011,11,01,-232,-41
20111102,16377,2011,11,02,14,-110
20111103,16378,2011,11,03,25,5
20111104,16379,2011,11,04,-43,-8
20111105,16380,2011,11,05,11,-59
20111106,16381,2011,11,06,8,-1
20111107,16382,2011,11,07,16,-15
20111108,16383,2011,11,08,-235,-146
20111109,16384,2011,11,09,-178,-230
20111110,16385,2011,11,10,8,-14
20111111,16386,2011,11,11,124,96
20111112,16387,2011,11,12,111,16
20111113,16388,2011,11,13,110,59
20111114,16389,2011,11,14,47,44
20111115,16390,2011,11,15,-66,-25
20111116,16391,2011,11,16,-54,-219
20111117,16392,2011,11,17,6,-24
20111118,16393,2011,11,18,18,2
20111119,16394,2011,11,19,-1,-7
20111120,16395,2011,11,20,-170,-150
20111121,16396,2011,11,21,-69,-452
20111122,16397,2011,11,22,-3,-63
20111123,16398,2011,11,23,-92,5
20111124,16399,2011,11,24,36,-281
20111125,16400,2011,11,25,-340,-176
20111126,16401,2011,11,26,-75,-423
20111127,16402,2011,11,27,31,-1
20111128,16403,2011,11,28,-163,-9
20111129,16404,2011,11,29,-31,-56
20111130,16405,2011,11,30,6,21
20111201,16406,2011,12,01,20,32
20111202,16407,2011,12,02,48,42
20111203,16408,2011,12,03,24,28
20111204,16409,2011,12,04,18,8
20111205,16410,2011,12,05,12,19
20111206,16411,2011,12,06,20,36
20111207,16412,2011,12,07,3,23
20111208,16413,2011,12,08,9,20
20111209,16414,2011,12,09,8,13
20111210,16415,2011,12,10,56,27
20111211,16416,2011,12,11,21,23
20111212,16417,2011,12,12,-31,-7
20111213,16418,2011,12,13,3,-2
20111214,16419,2011,12,14,-14,-75
20111215,16420,2011,12,15,-88,-9
20111216,16421,2011,12,16,-67,-45
20111217,16422,2011,12,17,35,3
20111218,16423,2011,12,18,-36,46
20111219,16424,2011,12,19,-43,-7
20111220,16425,2011,12,20,36,60
20111221,16426,2011,12,21,-131,-7
20111222,16427,2011,12,22,-422,-61
20111223,16428,2011,12,23,-97,-79
20111224,16429,2011,12,24,-108,-134
20111225,16430,2011,12,25,-10,-21
20111226,16431,2011,12,26,-291,-204
20111227,16432,2011,12,27,-192,-137
20111228,16433,2011,12,28,-3,-47
20111229,16434,2011,12,29,-127,-110
20111230,16435,2011,12,30,172,49
20111231,16436,2011,12,31,-392,-168
20120101,16437,2012,01,01,-459,-369
20120102,16438,2012,01,02,-54,-170
20120103,16439,2012,01,03,-380,-506
20120104,16440,2012,01,04,-128,-208
20120105,16441,2012,01,05,14,-5
20120106,16442,2012,01,06,-101,-42
20120107,16443,2012,01,07,-283,-127
20120108,16444,2012,01,08,-25,-138
20120109,16445,2012,01,09,72,41
20120110,16446,2012,01,10,1,20
20120111,16447,2012,01,11,-49,-9
20120112,16448,2012,01,12,-33,10
20120113,16449,2012,01,13,14,22
20120114,16450,2012,01,14,72,45
20120115,16451,2012,01,15,76,18
20120116,16452,2012,01,16,25,3
20120117,16453,2012,01,17,-21,12
20120118,16454,2012,01,18,-65,-95
20120119,16455,2012,01,19,-173,-25
20120120,16456,2012,01,20,-328,-370
20120121,16457,2012,01,21,-13,-11
20120122,16458,2012,01,22,-24,-480
20120123,16459,2012,01,23,-245,-136
20120124,16460,2012,01,24,-160,-350
20120125,16461,2012,01,25,-10,-45
20120126,16462,2012,01,26,38,59
20120127,16463,2012,01,27,-73,-15
20120128,16464,2012,01,28,-261,-159
20120129,16465,2012,01,29,7,-26
20120130,16466,2012,01,30,-36,-31
20120131,16467,2012,01,31,-25,-63
20120201,16468,2012,02,01,-246,-2
20120202,16469,2012,02,02,-443,-111
20120203,16470,2012,02,03,-51,-79
20120204,16471,2012,02,04,-152,-129
20120205,16472,2012,02,05,-189,-54
20120206,16473,2012,02,06,-120,-210
20120207,16474,2012,02,07,-257,-232
20120208,16475,2012,02,08,-194,-192
20120209,16476,2012,02,09,-376,-245
20120210,16477,2012,02,10,6,-45
20120211,16478,2012,02,11,-54,-19
20120212,16479,2012,02,12,50,2
20120213,16480,2012,02,13,-30,15
20120214,16481,2012,02,14,10,-1
20120215,16482,2012,02,15,-133,-49
20120216,16483,2012,02,16,-12,-42
20120217,16484,2012,02,17,-40,-223
20120218,16485,2012,02,18,150,30
20120219,16486,2012,02,19,-164,-81
20120220,16487,2012,02,20,-11,-37
20120221,16488,2012,02,21,25,46
20120222,16489,2012,02,22,154,128
20120223,16490,2012,02,23,-105,-22
20120224,16491,2012,02,24,191,-104
20120225,16492,2012,02,25,231,247
20120226,16493,2012,02,26,35,28
20120227,16494,2012,02,27,-93,-40
20120228,16495,2012,02,28,-46,-283
20120229,16496,2012,02,29,44,-15
20120301,16497,2012,03,01,-13,8
20120302,16498,2012,03,02,-3,-33
20120303,16499,2012,03,03,21,10
20120304,16500,2012,03,04,18,-18
20120305,16501,2012,03,05,61,118
20120306,16502,2012,03,06,28,49
20120307,16503,2012,03,07,-46,-6
20120308,16504,2012,03,08,-304,-48
20120309,16505,2012,03,09,-120,-32
20120310,16506,2012,03,10,-87,-117
20120311,16507,2012,03,11,-37,-123
20120312,16508,2012,03,12,39,-362
20120313,16509,2012,03,13,-117,-88
20120314,16510,2012,03,14,-243,-401
20120315,16511,2012,03,15,13,-194
20120316,16512,2012,03,16,0,-23
20120317,16513,2012,03,17,18,41
20120318,16514,2012,03,18,-1,6
20120319,16515,2012,03,19,-310,-175
20120320,16516,2012,03,20,24,-55
20120321,16517,2012,03,21,-44,-28
20120322,16518,2012,03,22,-65,-35
20120323,16519,2012,03,23,-42,-41
20120324,16520,2012,03,24,3,-24
20120325,16521,2012,03,25,-19,3
20120326,16522,2012,03,26,-172,-125
20120327,16523,2012,03,27,-241,-287
20120328,16524,2012,03,28,-241,-359
20120329,16525,2012,03,29,-194,-83
20120330,16526,2012,03,30,-32,-1
20120331,16527,2012,03,31,-4,-9
20120401,16528,2012,04,01,-268,-50
20120402,16529,2012,04,02,-411,-373
20120403,16530,2012,04,03,-73,-12
20120404,16531,2012,04,04,-23,12
20120405,16532,2012,04,05,16,8
20120406,16533,2012,04,06,-5,-4
